10009708,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009708,D002830,,Saints John Mine,39.57027,-105.87838,NA,United States,Colorado,Summit,M,"Silver, Lead, Gold, Zinc, Copper",,,Unknown,,L,Producer,"Argentite, Chalcopyrite, Galena, Polybasite, Proustite, Silver, Sphalerite, Stephanite, Tetrahedrite","Barite, Pyrite, Rhodochrosite",,,,,,,"Florado, Saint John Mine",Fissures,"Melton, Greg, Hasler, J. William, Wilson, Anna B.",,Gneiss,,,,,"LOVERING, T.S., 1935, GEOLOGY AND ORE DEPOSITS OF THE MONTEZUMA QUADRANGLE, COLORADO: U.S. GEOLOGICAL SURVEY PROFESSIONAL PAPER 178, 119 P.LOVERING, T.S., AND GODDARD, E.N., 1950, GEOLOGY AND ORE DEPOSITS OF THE FRONT RANGE, COLORADO: U.S. GEOLOGICAL SURVEY PROFESSIONAL PAPER 223, 319 P.CONSERVATION DIVISION COMP. DATE, 8, 65.BROWN, S.D., 1990, MINERAL APPRAISAL OF THE WHITE RIVER NATIONAL FOREST, COLORADO -- EXECUTIVE SUMMARY: U.S. BUREAU OF MINES MLA XX-90, 50 P.PATTON, H.B., 1909, THE MONTEZUMA MINING DISTRICT OF SUMMIT COUNTY, COLORADO: COLORADO GEOLOGICAL SURVEY, FIRST REPORT, 1908, P. 105-144.NEUERBERG, G.J., BOTINELLY, THEODORE, AND ANALYSIS, 1977, SELECTED GEOCHEMICAL AND PETROGRAPHIC DATA FOR CHARACTERIZING THE MINERALIZED ROCKS OF THE MONTEZUMA MINING DISTRICT, CENTRAL COLORADO: U.S. GEOLOGICAL SURVEY OPEN FILE REPORT 77-425.WILSON, ANNA B., AND LAROCK, EDWARD J., 1991, ASCII DATABASE FOR PRINCIPAL LODE MINES AND MINERALIZED AREAS IN SOUTHERN SUMMIT COUNTY, COLORADO, U.S. GEOLOGICAL SURVEY OPEN-FILE REPORT 91-0027A AND B, 22 P. AND ONE DISKETTE.WILSON, ANNA B., AND LAROCK, EDWARD J., IN PRESS, MINERALIZED AREAS AND PRINCIPAL LODE MINES IN SOUTHERN SUMMIT COUNTY, COLORADO, U.S. GEOLOGICAL SURVEY MISCELLANEOUS FIELD STUDIES MAP MF-2163, SCALE 1:50,000.",,,,,,,,,B
10009707,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009707,D002828,,Hill Top Mine,39.21666,-106.18394,NA,United States,Colorado,Park,M,"Silver, Lead, Zinc",,,Unknown,,L,Producer,"Galena, Pyrite, Tetrahedrite",,,,,,,,,,"Hasler, J. William",,Limestone,,,,,"USGS PROF PAPER 235VOL 1 , GRATON - SALES, ORE DEPOSITS IN THE UNITED STATES, 1933 - 1967 , AIME",,,,,,,,,D
10009327,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009327,D002264,,Outlaw Mesa Claims,38.54999,-108.80068,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,"Coffinite, Uraninite",,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10009329,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009329,D002266,,Beaver Mesa Claims,38.63332,-109.05069,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,"Coffinite, Uraninite",,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10009336,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009336,D002276,,Hubbard Homestead,38.63332,-109.01736,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,"Coffinite, Uraninite",,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10009341,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009341,D002282,,Greagor Group,38.19999,-108.86735,NA,United States,Colorado,Montrose,M,"Uranium, Vanadium",,,Unknown,,L,Producer,Carnotite,,,,,,,,,,"Hasler, J. William",,,,,,,,,,,,,,,,E
10009321,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009321,D002253,,Pack Rat and Johnie Mae,38.64193,-109.04486,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,,,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10107787,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10107787,D002252,,Lasal Claim Group,38.63332,-109.01736,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,Carnotite,,,,,,,,,,"Hasler, J. William",,,,,,,,,,,,,,,,E
10107789,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10107789,D002261,,Rajah,38.63332,-109.01736,NA,United States,Colorado,Mesa,M,"Uranium, Vanadium",,,Unknown,,L,Producer,"Coffinite, Uraninite",,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10107793,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10107793,D002284,,Peanut Group,38.19999,-108.784,NA,United States,Colorado,Montrose,M,"Uranium, Vanadium",,,Unknown,,L,Producer,Carnotite,,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10009352,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009352,D002294,,Bachelor,38.14999,-108.86735,NA,United States,Colorado,Montrose,M,"Vanadium, Uranium",,,Unknown,,L,Producer,"Carnotite, Uraninite",,,,,,,,,,"Hasler, J. William",,Salt,,,,,,,,,,,,,,E
10310438,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310438,M242254,,"Greater Goldstrike, North Mines",40.97157,-116.36565,NA,United States,Nevada,Eureka,M,Gold,Silver,Arsenic,Surface-Underground,disseminated,L,Producer,"Gold, Realgar, Quartz, Pyrite, Marcasite, Kaolinite, Dickite, Sericite, Illite, Alunite, Barite, Stibnite, Goethite, Hematite, Jarosite, Gypsum, Calcite",Orpiment,,tabular to irregular disseminated,,173: Sediment-hosted Au,"Decarbonitization and  silicification of sedimentary host rocks are the predominant form of alteration. In the Betze-Post deposit, Arehart and others reported a 117 Ma age for gold mineralization, based on multiple 40Ar/ 39Ar and K/Ar dates on sericite, with no evidence of significant hydrothermal activity younger than 110 Ma.",,"Betze, Bazza, West Bazza, Bazza Point, Screamer, Shalosky, Long Lac, Winston, Post, Lower Post, Deep Post, Rodeo, Goldbug, Barrel, East Griffin, West Griffin, Pancana, Betze-Post pit","High angle faults striking NW to NNW and associated fracturing are the major control, providing conduits for mineralizing fluids.  Sporadic gold values occur along northeast trending structures.  The major mineralization is within 3000 feet of the Goldstrike Stock, although it is believed to be considerably younger than the stock.  Mineralization is also stratigraphically controlled along permeable sedimentary and hydrothermal breccias, bioclastic lenses, and calcareous siltstone horizons that intersect the faults.  At Post, oxide ore generally occurs in the Rodeo Creek unit, while refractory sulfide ore typically occurs in the Popovich Formation.  High grade mineralization (>1.0 opt Au) at Deep Post occurs along the sheared contact between sedimentary and intrusive rocks, and commonly below skarns and hornfels adjacent to the earlier intrusions; auriferous fluids apparently ponded beneath these impermeable lithologies.","LaPointe, D.D. , Schruben, Paul G.","""Popovich Formation"", ""Vinini Formation"", ""Roberts Mountain Formation"", ""Rodeo Creek Unit""","Limestone,Carbonate,Mudstone,Siltstone,Sandstone,Chert",Goldstrike Stock,"Diorite,Granodiorite,Quartz Monzonite,Porphyry","Roberts Mountains thrust, High angle faults striking NW to NNW",The deposit formed along an ancient continental margin.,"Nevada Division of Mine Inspection, Directory of Nevada Mine Operations Active During Calendar Year 1983, 1982, 1981.Bonham, H.F. 1986, NBMG Map 91.Bonham, H.F. 1988, in NBMG MI-1987.Mining Journal/Montagu Mining Finance Database 8/10/91""Goldstrike Mine"", Mining Magazine, October 1989, v. 161, no. 4, p. 269-272.""American Barrick - Growing Fast with Goldstrike"", International Mining, April 1989, v. 6, no. 4, p. 9-11.""Striking It Rich for American Barrick"", Canadian Mining Journal, November 1989, v. 110, no. 11, p. 45-62.Newmont Gold Corporation 1990 Annual ReportHuspeni, J.R., 1990, Geology of the Post Gold Deposit [Abs]:  Geology and Ore Deposits of the Great Basin, Reno/Sparks, Nevada, 1990, p. 67.Erdman, J.A., et al., 1990, Gallium, A Rediscovered Pathfinder Element; Example, Sagebrush over the Betze Gold Deposit, NV, Explore, no. 68, p. 5-6.McCarthy, J.H., et al., 1988, Evaluation of Multiple Geochemical Sample Media at the Betze Gold Deposit, Eureka County, Nevada, in Schinder, K.S., ed, USGS Research on Mineral Resources - 1989, Program and Abstracts, USGS Circular 1035, p. 45-47.""A New Trend At Carlin"", Mining Magazine, March 1988, P. 166.Rocky Mountain Pay Dirt, June 1988, P. 3a.NBMG, 1991, The Nevada Mineral Industry - 1990, NBMG Special Publication MI-1990.NBMG, 1994, MI-1993Nevada Division of Minerals, 1994American Barrick, 1993 Annual ReportLong, K.R., DeYoung, J.H., Jr., and Ludington, S.D., 1998, Database of significant deposits of gold, silver, copper, lead, and zinc in the United States; Part A, Database description and analysis; part B, Digital database: U.S. Geological Survey Open-File Report 98-206, 33 p., one 3.5 inch disketteChristensen, O. D., Knutsen, G. C., and Ekburg, C. E., 1987, Disseminated Gold Deposits of the Carlin Trend, Eureka and Elko Counties, Nevada:  Society of Mining Engineers Preprint Number 87-84, 7 p.Knutsen, G. C., Bettles, K. H., Sulfrian, C. E., and Zimmerman, C. J., 1987, Discovery and Geology of the Post Gold Deposit, Eureka County, Nevada:  Society of Mining Engineers Preprint Number 87-86, 6 p.Barrick Gold Corp. 2002 Annual Report.Keith Bettles, 2002, Exploration and Geology, 1962 to 2002, at the Goldstrike Property, Carlin Trend, Nevada; in NBMG Bull. 111.Barrick 2005 Annual Report.",,1977,,2004,,1962,1977 - 1978; 1986 -present (2004),Harry Ranspot of Atlas Minerals.,A
